Time	 FairTen1	 AnchTen1	 FairTen2	 AnchTen2	 FairTen3	 AnchTen3	 
(s)	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 
330.53	 2.9624e+06	 1.82068e+06	 2.47215e+06	 1.23581e+06	 2.47215e+06	 1.23581e+06	 
330.54	 1.86234e+06	 1.82139e+06	 2.27772e+06	 1.23493e+06	 2.27772e+06	 1.23493e+06	 
330.55	 2.96307e+06	 1.8221e+06	 2.46856e+06	 1.23407e+06	 2.46856e+06	 1.23407e+06	 
330.56	 1.86554e+06	 1.8228e+06	 2.26511e+06	 1.23322e+06	 2.26511e+06	 1.23322e+06	 
330.57	 2.96382e+06	 1.82349e+06	 2.46501e+06	 1.23237e+06	 2.46501e+06	 1.23237e+06	 
330.58	 1.86885e+06	 1.82417e+06	 2.25255e+06	 1.23154e+06	 2.25255e+06	 1.23154e+06	 
330.59	 2.96463e+06	 1.82484e+06	 2.4615e+06	 1.23071e+06	 2.4615e+06	 1.23071e+06	 
330.6	 1.87226e+06	 1.82549e+06	 2.24004e+06	 1.22988e+06	 2.24004e+06	 1.22988e+06	 
330.61	 2.96547e+06	 1.82613e+06	 2.45803e+06	 1.22906e+06	 2.45803e+06	 1.22906e+06	 
330.62	 1.87574e+06	 1.82676e+06	 2.22759e+06	 1.22825e+06	 2.22759e+06	 1.22825e+06	 
330.63	 2.96634e+06	 1.82738e+06	 2.45461e+06	 1.22743e+06	 2.45461e+06	 1.22743e+06	 
330.64	 1.87928e+06	 1.82798e+06	 2.21519e+06	 1.22662e+06	 2.21519e+06	 1.22662e+06	 
330.65	 2.96722e+06	 1.82857e+06	 2.45124e+06	 1.2258e+06	 2.45124e+06	 1.2258e+06	 
330.66	 1.88287e+06	 1.82914e+06	 2.20287e+06	 1.22499e+06	 2.20287e+06	 1.22499e+06	 
330.67	 2.9681e+06	 1.82971e+06	 2.44792e+06	 1.22418e+06	 2.44792e+06	 1.22418e+06	 
330.68	 1.88651e+06	 1.83026e+06	 2.1906e+06	 1.22338e+06	 2.1906e+06	 1.22338e+06	 
330.69	 2.969e+06	 1.8308e+06	 2.44466e+06	 1.22258e+06	 2.44466e+06	 1.22258e+06	 
330.7	 1.8902e+06	 1.83133e+06	 2.17841e+06	 1.22179e+06	 2.17841e+06	 1.22179e+06	 
330.71	 2.9699e+06	 1.83185e+06	 2.44146e+06	 1.22101e+06	 2.44146e+06	 1.22101e+06	 
330.72	 1.89394e+06	 1.83237e+06	 2.16628e+06	 1.22025e+06	 2.16628e+06	 1.22025e+06	 
330.73	 2.97082e+06	 1.83287e+06	 2.43831e+06	 1.2195e+06	 2.43831e+06	 1.2195e+06	 
330.74	 1.89775e+06	 1.83337e+06	 2.15423e+06	 1.21877e+06	 2.15423e+06	 1.21877e+06	 
330.75	 2.97176e+06	 1.83386e+06	 2.43522e+06	 1.21806e+06	 2.43522e+06	 1.21806e+06	 
330.76	 1.90162e+06	 1.83436e+06	 2.14224e+06	 1.21738e+06	 2.14224e+06	 1.21738e+06	 
330.77	 2.97272e+06	 1.83485e+06	 2.43219e+06	 1.21672e+06	 2.43219e+06	 1.21672e+06	 
330.78	 1.90556e+06	 1.83535e+06	 2.13033e+06	 1.21608e+06	 2.13033e+06	 1.21608e+06	 
330.79	 2.9737e+06	 1.83586e+06	 2.42921e+06	 1.21547e+06	 2.42921e+06	 1.21547e+06	 
330.8	 1.90956e+06	 1.83638e+06	 2.11848e+06	 1.21488e+06	 2.11848e+06	 1.21488e+06	 
330.81	 2.97471e+06	 1.83691e+06	 2.42628e+06	 1.21433e+06	 2.42628e+06	 1.21433e+06	 
330.82	 1.91362e+06	 1.83745e+06	 2.1067e+06	 1.2138e+06	 2.1067e+06	 1.2138e+06	 
330.83	 2.97572e+06	 1.83801e+06	 2.42341e+06	 1.2133e+06	 2.42341e+06	 1.2133e+06	 
330.84	 1.91772e+06	 1.83859e+06	 2.09498e+06	 1.21283e+06	 2.09498e+06	 1.21283e+06	 
330.85	 2.97673e+06	 1.83919e+06	 2.42058e+06	 1.21239e+06	 2.42058e+06	 1.21239e+06	 
330.86	 1.92185e+06	 1.83981e+06	 2.08333e+06	 1.21197e+06	 2.08333e+06	 1.21197e+06	 
330.87	 2.97771e+06	 1.84045e+06	 2.41779e+06	 1.21159e+06	 2.41779e+06	 1.21159e+06	 
330.88	 1.92599e+06	 1.84111e+06	 2.07172e+06	 1.21124e+06	 2.07172e+06	 1.21124e+06	 
330.89	 2.97866e+06	 1.8418e+06	 2.41504e+06	 1.21091e+06	 2.41504e+06	 1.21091e+06	 
330.9	 1.93013e+06	 1.8425e+06	 2.06017e+06	 1.21062e+06	 2.06017e+06	 1.21062e+06	 
330.91	 2.97956e+06	 1.84323e+06	 2.41231e+06	 1.21036e+06	 2.41231e+06	 1.21036e+06	 
330.92	 1.93424e+06	 1.84397e+06	 2.04866e+06	 1.21012e+06	 2.04866e+06	 1.21012e+06	 
330.93	 2.98038e+06	 1.84473e+06	 2.4096e+06	 1.20992e+06	 2.4096e+06	 1.20992e+06	 
330.94	 1.93832e+06	 1.84551e+06	 2.03718e+06	 1.20974e+06	 2.03718e+06	 1.20974e+06	 
330.95	 2.98111e+06	 1.8463e+06	 2.40691e+06	 1.20959e+06	 2.40691e+06	 1.20959e+06	 
330.96	 1.94234e+06	 1.84711e+06	 2.02572e+06	 1.20947e+06	 2.02572e+06	 1.20947e+06	 
330.97	 2.98175e+06	 1.84792e+06	 2.40422e+06	 1.20938e+06	 2.40422e+06	 1.20938e+06	 
330.98	 1.9463e+06	 1.84874e+06	 2.01428e+06	 1.20931e+06	 2.01428e+06	 1.20931e+06	 
330.99	 2.98228e+06	 1.84957e+06	 2.40151e+06	 1.20927e+06	 2.40151e+06	 1.20927e+06	 
331	 1.95019e+06	 1.8504e+06	 2.00285e+06	 1.20925e+06	 2.00285e+06	 1.20925e+06	 
331.01	 2.9827e+06	 1.85124e+06	 2.3988e+06	 1.20926e+06	 2.3988e+06	 1.20926e+06	 
331.02	 1.95402e+06	 1.85208e+06	 1.99143e+06	 1.2093e+06	 1.99143e+06	 1.2093e+06	 
331.03	 2.98301e+06	 1.85292e+06	 2.39606e+06	 1.20935e+06	 2.39606e+06	 1.20935e+06	 
331.04	 1.95778e+06	 1.85376e+06	 1.98e+06	 1.20943e+06	 1.98e+06	 1.20943e+06	 
331.05	 2.98321e+06	 1.85461e+06	 2.39331e+06	 1.20953e+06	 2.39331e+06	 1.20953e+06	 
331.06	 1.96147e+06	 1.85545e+06	 1.96858e+06	 1.20965e+06	 1.96858e+06	 1.20965e+06	 
331.07	 2.98332e+06	 1.85629e+06	 2.39055e+06	 1.20979e+06	 2.39055e+06	 1.20979e+06	 
331.08	 1.96511e+06	 1.85713e+06	 1.95717e+06	 1.20995e+06	 1.95717e+06	 1.20995e+06	 
331.09	 2.98334e+06	 1.85796e+06	 2.38777e+06	 1.21013e+06	 2.38777e+06	 1.21013e+06	 
331.1	 1.96871e+06	 1.8588e+06	 1.94577e+06	 1.21032e+06	 1.94577e+06	 1.21032e+06	 
331.11	 2.98328e+06	 1.85963e+06	 2.38498e+06	 1.21053e+06	 2.38498e+06	 1.21053e+06	 
331.12	 1.97229e+06	 1.86046e+06	 1.93439e+06	 1.21075e+06	 1.93439e+06	 1.21075e+06	 
331.13	 2.98316e+06	 1.8613e+06	 2.3822e+06	 1.21099e+06	 2.3822e+06	 1.21099e+06	 
331.14	 1.97584e+06	 1.86212e+06	 1.92304e+06	 1.21124e+06	 1.92304e+06	 1.21124e+06	 
331.15	 2.983e+06	 1.86295e+06	 2.37943e+06	 1.2115e+06	 2.37943e+06	 1.2115e+06	 
331.16	 1.97941e+06	 1.86378e+06	 1.91173e+06	 1.21177e+06	 1.91173e+06	 1.21177e+06	 
331.17	 2.98281e+06	 1.8646e+06	 2.37667e+06	 1.21205e+06	 2.37667e+06	 1.21205e+06	 
331.18	 1.98299e+06	 1.86542e+06	 1.90046e+06	 1.21234e+06	 1.90046e+06	 1.21234e+06	 
331.19	 2.98261e+06	 1.86623e+06	 2.37394e+06	 1.21264e+06	 2.37394e+06	 1.21264e+06	 
331.2	 1.98662e+06	 1.86704e+06	 1.88923e+06	 1.21294e+06	 1.88923e+06	 1.21294e+06	 
331.21	 2.98242e+06	 1.86785e+06	 2.37123e+06	 1.21325e+06	 2.37123e+06	 1.21325e+06	 
331.22	 1.9903e+06	 1.86865e+06	 1.87806e+06	 1.21356e+06	 1.87806e+06	 1.21356e+06	 
331.23	 2.98225e+06	 1.86944e+06	 2.36854e+06	 1.21388e+06	 2.36854e+06	 1.21388e+06	 
331.24	 1.99404e+06	 1.87023e+06	 1.86694e+06	 1.21419e+06	 1.86694e+06	 1.21419e+06	 
331.25	 2.9821e+06	 1.87101e+06	 2.36588e+06	 1.21451e+06	 2.36588e+06	 1.21451e+06	 
331.26	 1.99786e+06	 1.87177e+06	 1.85587e+06	 1.21482e+06	 1.85587e+06	 1.21482e+06	 
331.27	 2.982e+06	 1.87253e+06	 2.36325e+06	 1.21513e+06	 2.36325e+06	 1.21513e+06	 
331.28	 2.00175e+06	 1.87327e+06	 1.84485e+06	 1.21544e+06	 1.84485e+06	 1.21544e+06	 
331.29	 2.98193e+06	 1.87399e+06	 2.36064e+06	 1.21574e+06	 2.36064e+06	 1.21574e+06	 
331.3	 2.00573e+06	 1.87471e+06	 1.83388e+06	 1.21604e+06	 1.83388e+06	 1.21604e+06	 
331.31	 2.98189e+06	 1.8754e+06	 2.35805e+06	 1.21633e+06	 2.35805e+06	 1.21633e+06	 
331.32	 2.00977e+06	 1.87608e+06	 1.82296e+06	 1.21661e+06	 1.82296e+06	 1.21661e+06	 
331.33	 2.98188e+06	 1.87674e+06	 2.35548e+06	 1.21687e+06	 2.35548e+06	 1.21687e+06	 
331.34	 2.01388e+06	 1.87739e+06	 1.81207e+06	 1.21713e+06	 1.81207e+06	 1.21713e+06	 
331.35	 2.9819e+06	 1.87801e+06	 2.35292e+06	 1.21737e+06	 2.35292e+06	 1.21737e+06	 
331.36	 2.01805e+06	 1.87862e+06	 1.80123e+06	 1.2176e+06	 1.80123e+06	 1.2176e+06	 
331.37	 2.98193e+06	 1.8792e+06	 2.35037e+06	 1.21781e+06	 2.35037e+06	 1.21781e+06	 
331.38	 2.02227e+06	 1.87977e+06	 1.79041e+06	 1.21801e+06	 1.79041e+06	 1.21801e+06	 
331.39	 2.98197e+06	 1.88032e+06	 2.34781e+06	 1.21819e+06	 2.34781e+06	 1.21819e+06	 
331.4	 2.02653e+06	 1.88084e+06	 1.77963e+06	 1.21835e+06	 1.77963e+06	 1.21835e+06	 
331.41	 2.98201e+06	 1.88135e+06	 2.34525e+06	 1.21849e+06	 2.34525e+06	 1.21849e+06	 
331.42	 2.03083e+06	 1.88184e+06	 1.76886e+06	 1.21862e+06	 1.76886e+06	 1.21862e+06	 
331.43	 2.98204e+06	 1.88231e+06	 2.34268e+06	 1.21873e+06	 2.34268e+06	 1.21873e+06	 
331.44	 2.03516e+06	 1.88277e+06	 1.7581e+06	 1.21881e+06	 1.7581e+06	 1.21881e+06	 
331.45	 2.98205e+06	 1.88321e+06	 2.34009e+06	 1.21888e+06	 2.34009e+06	 1.21888e+06	 
331.46	 2.03951e+06	 1.88363e+06	 1.74736e+06	 1.21893e+06	 1.74736e+06	 1.21893e+06	 
331.47	 2.98204e+06	 1.88404e+06	 2.33747e+06	 1.21896e+06	 2.33747e+06	 1.21896e+06	 
331.48	 2.04388e+06	 1.88444e+06	 1.73661e+06	 1.21898e+06	 1.73661e+06	 1.21898e+06	 
331.49	 2.98201e+06	 1.88483e+06	 2.33483e+06	 1.21897e+06	 2.33483e+06	 1.21897e+06	 
331.5	 2.04826e+06	 1.88522e+06	 1.72586e+06	 1.21895e+06	 1.72586e+06	 1.21895e+06	 
331.51	 2.98195e+06	 1.88559e+06	 2.33214e+06	 1.2189e+06	 2.33214e+06	 1.2189e+06	 
331.52	 2.05265e+06	 1.88596e+06	 1.7151e+06	 1.21884e+06	 1.7151e+06	 1.21884e+06	 
331.53	 2.98185e+06	 1.88632e+06	 2.32941e+06	 1.21876e+06	 2.32941e+06	 1.21876e+06	 
331.54	 2.05705e+06	 1.88668e+06	 1.70433e+06	 1.21867e+06	 1.70433e+06	 1.21867e+06	 
331.55	 2.98173e+06	 1.88705e+06	 2.32664e+06	 1.21856e+06	 2.32664e+06	 1.21856e+06	 
331.56	 2.06146e+06	 1.88741e+06	 1.69354e+06	 1.21843e+06	 1.69354e+06	 1.21843e+06	 
331.57	 2.98156e+06	 1.88777e+06	 2.32381e+06	 1.21828e+06	 2.32381e+06	 1.21828e+06	 
331.58	 2.06586e+06	 1.88814e+06	 1.68274e+06	 1.21812e+06	 1.68274e+06	 1.21812e+06	 
331.59	 2.98135e+06	 1.88851e+06	 2.32093e+06	 1.21794e+06	 2.32093e+06	 1.21794e+06	 
331.6	 2.07026e+06	 1.88889e+06	 1.6719e+06	 1.21775e+06	 1.6719e+06	 1.21775e+06	 
331.61	 2.9811e+06	 1.88927e+06	 2.31799e+06	 1.21754e+06	 2.31799e+06	 1.21754e+06	 
331.62	 2.07466e+06	 1.88966e+06	 1.66105e+06	 1.21732e+06	 1.66105e+06	 1.21732e+06	 
331.63	 2.98079e+06	 1.89006e+06	 2.31499e+06	 1.21708e+06	 2.31499e+06	 1.21708e+06	 
331.64	 2.07904e+06	 1.89047e+06	 1.65016e+06	 1.21682e+06	 1.65016e+06	 1.21682e+06	 
331.65	 2.98043e+06	 1.89088e+06	 2.31192e+06	 1.21655e+06	 2.31192e+06	 1.21655e+06	 
331.66	 2.0834e+06	 1.89131e+06	 1.63925e+06	 1.21626e+06	 1.63925e+06	 1.21626e+06	 
331.67	 2.98001e+06	 1.89174e+06	 2.30879e+06	 1.21595e+06	 2.30879e+06	 1.21595e+06	 
331.68	 2.08774e+06	 1.89218e+06	 1.62831e+06	 1.21563e+06	 1.62831e+06	 1.21563e+06	 
331.69	 2.97953e+06	 1.89263e+06	 2.3056e+06	 1.2153e+06	 2.3056e+06	 1.2153e+06	 
331.7	 2.09205e+06	 1.89309e+06	 1.61735e+06	 1.21494e+06	 1.61735e+06	 1.21494e+06	 
331.71	 2.97898e+06	 1.89355e+06	 2.30235e+06	 1.21458e+06	 2.30235e+06	 1.21458e+06	 
331.72	 2.09634e+06	 1.89403e+06	 1.60635e+06	 1.21419e+06	 1.60635e+06	 1.21419e+06	 
331.73	 2.97837e+06	 1.8945e+06	 2.29903e+06	 1.21379e+06	 2.29903e+06	 1.21379e+06	 
331.74	 2.10061e+06	 1.89499e+06	 1.59534e+06	 1.21337e+06	 1.59534e+06	 1.21337e+06	 
331.75	 2.97769e+06	 1.89548e+06	 2.29565e+06	 1.21294e+06	 2.29565e+06	 1.21294e+06	 
331.76	 2.10484e+06	 1.89597e+06	 1.5843e+06	 1.21249e+06	 1.5843e+06	 1.21249e+06	 
331.77	 2.97695e+06	 1.89646e+06	 2.29222e+06	 1.21202e+06	 2.29222e+06	 1.21202e+06	 
331.78	 2.10906e+06	 1.89696e+06	 1.57325e+06	 1.21154e+06	 1.57325e+06	 1.21154e+06	 
331.79	 2.97615e+06	 1.89746e+06	 2.28874e+06	 1.21104e+06	 2.28874e+06	 1.21104e+06	 
331.8	 2.11327e+06	 1.89797e+06	 1.56219e+06	 1.21052e+06	 1.56219e+06	 1.21052e+06	 
331.81	 2.9753e+06	 1.89847e+06	 2.28521e+06	 1.20999e+06	 2.28521e+06	 1.20999e+06	 
331.82	 2.11746e+06	 1.89898e+06	 1.55113e+06	 1.20944e+06	 1.55113e+06	 1.20944e+06	 
331.83	 2.97442e+06	 1.89948e+06	 2.28165e+06	 1.20888e+06	 2.28165e+06	 1.20888e+06	 
331.84	 2.12166e+06	 1.89998e+06	 1.54008e+06	 1.2083e+06	 1.54008e+06	 1.2083e+06	 
331.85	 2.9735e+06	 1.90049e+06	 2.27805e+06	 1.20771e+06	 2.27805e+06	 1.20771e+06	 
331.86	 2.12587e+06	 1.90099e+06	 1.52905e+06	 1.2071e+06	 1.52905e+06	 1.2071e+06	 
331.87	 2.97256e+06	 1.90149e+06	 2.27444e+06	 1.20648e+06	 2.27444e+06	 1.20648e+06	 
331.88	 2.1301e+06	 1.90199e+06	 1.51803e+06	 1.20584e+06	 1.51803e+06	 1.20584e+06	 
331.89	 2.97161e+06	 1.90249e+06	 2.27082e+06	 1.20519e+06	 2.27082e+06	 1.20519e+06	 
331.9	 2.13436e+06	 1.90299e+06	 1.50706e+06	 1.20453e+06	 1.50706e+06	 1.20453e+06	 
331.91	 2.97067e+06	 1.90348e+06	 2.26719e+06	 1.20386e+06	 2.26719e+06	 1.20386e+06	 
331.92	 2.13867e+06	 1.90397e+06	 1.49612e+06	 1.20317e+06	 1.49612e+06	 1.20317e+06	 
331.93	 2.96999e+06	 1.90446e+06	 2.26317e+06	 1.20248e+06	 2.26317e+06	 1.20248e+06	 
331.94	 2.14501e+06	 1.90494e+06	 1.48231e+06	 1.20177e+06	 1.48231e+06	 1.20177e+06	 
331.95	 2.96938e+06	 1.90543e+06	 2.25921e+06	 1.20106e+06	 2.25921e+06	 1.20106e+06	 
331.96	 2.14865e+06	 1.90591e+06	 1.473e+06	 1.20034e+06	 1.473e+06	 1.20034e+06	 
331.97	 2.96904e+06	 1.90638e+06	 2.25467e+06	 1.19961e+06	 2.25467e+06	 1.19961e+06	 
331.98	 2.15449e+06	 1.90685e+06	 1.46009e+06	 1.19887e+06	 1.46009e+06	 1.19887e+06	 
331.99	 2.96861e+06	 1.90732e+06	 2.25068e+06	 1.19813e+06	 2.25068e+06	 1.19813e+06	 
332	 2.15961e+06	 1.90779e+06	 1.44884e+06	 1.19738e+06	 1.44884e+06	 1.19738e+06	 
332.01	 2.96812e+06	 1.90825e+06	 2.24667e+06	 1.19662e+06	 2.24667e+06	 1.19662e+06	 
332.02	 2.16477e+06	 1.9087e+06	 1.43753e+06	 1.19587e+06	 1.43753e+06	 1.19587e+06	 
332.03	 2.96774e+06	 1.90916e+06	 2.24263e+06	 1.19511e+06	 2.24263e+06	 1.19511e+06	 
332.04	 2.17006e+06	 1.9096e+06	 1.42625e+06	 1.19435e+06	 1.42625e+06	 1.19435e+06	 
332.05	 2.96737e+06	 1.91005e+06	 2.23867e+06	 1.19359e+06	 2.23867e+06	 1.19359e+06	 
332.06	 2.1754e+06	 1.91048e+06	 1.41509e+06	 1.19282e+06	 1.41509e+06	 1.19282e+06	 
332.07	 2.96702e+06	 1.91092e+06	 2.23478e+06	 1.19206e+06	 2.23478e+06	 1.19206e+06	 
332.08	 2.18079e+06	 1.91134e+06	 1.40404e+06	 1.1913e+06	 1.40404e+06	 1.1913e+06	 
332.09	 2.9667e+06	 1.91177e+06	 2.23095e+06	 1.19055e+06	 2.23095e+06	 1.19055e+06	 
332.1	 2.18622e+06	 1.91219e+06	 1.39311e+06	 1.18979e+06	 1.39311e+06	 1.18979e+06	 
332.11	 2.96639e+06	 1.9126e+06	 2.22719e+06	 1.18905e+06	 2.22719e+06	 1.18905e+06	 
332.12	 2.19169e+06	 1.91301e+06	 1.3823e+06	 1.18831e+06	 1.3823e+06	 1.18831e+06	 
332.13	 2.96609e+06	 1.91341e+06	 2.22351e+06	 1.18757e+06	 2.22351e+06	 1.18757e+06	 
332.14	 2.19718e+06	 1.91381e+06	 1.37162e+06	 1.18684e+06	 1.37162e+06	 1.18684e+06	 
332.15	 2.96579e+06	 1.91421e+06	 2.21991e+06	 1.18612e+06	 2.21991e+06	 1.18612e+06	 
332.16	 2.2027e+06	 1.91461e+06	 1.36108e+06	 1.18541e+06	 1.36108e+06	 1.18541e+06	 
332.17	 2.96547e+06	 1.91501e+06	 2.21639e+06	 1.1847e+06	 2.21639e+06	 1.1847e+06	 
332.18	 2.20823e+06	 1.91541e+06	 1.35067e+06	 1.184e+06	 1.35067e+06	 1.184e+06	 
332.19	 2.96514e+06	 1.91581e+06	 2.21295e+06	 1.18331e+06	 2.21295e+06	 1.18331e+06	 
332.2	 2.21377e+06	 1.91622e+06	 1.34036e+06	 1.18262e+06	 1.34036e+06	 1.18262e+06	 
332.21	 2.96479e+06	 1.91664e+06	 2.20948e+06	 1.18194e+06	 2.20948e+06	 1.18194e+06	 
332.22	 2.21932e+06	 1.91708e+06	 1.32975e+06	 1.18125e+06	 1.32975e+06	 1.18125e+06	 
332.23	 2.96441e+06	 1.91753e+06	 2.20491e+06	 1.18056e+06	 2.20491e+06	 1.18056e+06	 
332.24	 2.22485e+06	 1.91801e+06	 1.3169e+06	 1.17987e+06	 1.3169e+06	 1.17987e+06	 
332.25	 2.96399e+06	 1.91851e+06	 2.19658e+06	 1.17916e+06	 2.19658e+06	 1.17916e+06	 
332.26	 2.23036e+06	 1.91904e+06	 1.29912e+06	 1.17845e+06	 1.29912e+06	 1.17845e+06	 
332.27	 2.96353e+06	 1.91959e+06	 2.18273e+06	 1.17772e+06	 2.18273e+06	 1.17772e+06	 
332.28	 2.23583e+06	 1.92018e+06	 1.27643e+06	 1.17695e+06	 1.27643e+06	 1.17695e+06	 
332.29	 2.96302e+06	 1.92079e+06	 2.1654e+06	 1.17608e+06	 2.1654e+06	 1.17608e+06	 
332.3	 2.24126e+06	 1.92143e+06	 1.25248e+06	 1.17503e+06	 1.25248e+06	 1.17503e+06	 
332.31	 2.96245e+06	 1.92209e+06	 2.14907e+06	 1.17369e+06	 2.14907e+06	 1.17369e+06	 
332.32	 2.24666e+06	 1.92278e+06	 1.23156e+06	 1.17191e+06	 1.23156e+06	 1.17191e+06	 
332.33	 2.96182e+06	 1.92349e+06	 2.13712e+06	 1.16952e+06	 2.13712e+06	 1.16952e+06	 
332.34	 2.25206e+06	 1.92422e+06	 1.21577e+06	 1.16638e+06	 1.21577e+06	 1.16638e+06	 
332.35	 2.96116e+06	 1.92496e+06	 2.13033e+06	 1.16242e+06	 2.13033e+06	 1.16242e+06	 
332.36	 2.25746e+06	 1.92571e+06	 1.20479e+06	 1.15761e+06	 1.20479e+06	 1.15761e+06	 
332.37	 2.96048e+06	 1.92647e+06	 2.12764e+06	 1.15205e+06	 2.12764e+06	 1.15205e+06	 
332.38	 2.26288e+06	 1.92724e+06	 1.19714e+06	 1.14591e+06	 1.19714e+06	 1.14591e+06	 
332.39	 2.95977e+06	 1.92801e+06	 2.12745e+06	 1.13945e+06	 2.12745e+06	 1.13945e+06	 
332.4	 2.26832e+06	 1.92878e+06	 1.19132e+06	 1.13292e+06	 1.19132e+06	 1.13292e+06	 
332.41	 2.95906e+06	 1.92955e+06	 2.12847e+06	 1.12663e+06	 2.12847e+06	 1.12663e+06	 
332.42	 2.27381e+06	 1.93032e+06	 1.1863e+06	 1.12081e+06	 1.1863e+06	 1.12081e+06	 
332.43	 2.95835e+06	 1.93109e+06	 2.12992e+06	 1.11566e+06	 2.12992e+06	 1.11566e+06	 
332.44	 2.27933e+06	 1.93185e+06	 1.1815e+06	 1.11132e+06	 1.1815e+06	 1.11132e+06	 
332.45	 2.95763e+06	 1.93261e+06	 2.13141e+06	 1.10785e+06	 2.13141e+06	 1.10785e+06	 
332.46	 2.28489e+06	 1.93336e+06	 1.1767e+06	 1.10525e+06	 1.1767e+06	 1.10525e+06	 
332.47	 2.95691e+06	 1.93411e+06	 2.1328e+06	 1.10348e+06	 2.1328e+06	 1.10348e+06	 
332.48	 2.2905e+06	 1.93485e+06	 1.17181e+06	 1.10245e+06	 1.17181e+06	 1.10245e+06	 
332.49	 2.95621e+06	 1.93559e+06	 2.13407e+06	 1.10205e+06	 2.13407e+06	 1.10205e+06	 
332.5	 2.29617e+06	 1.93631e+06	 1.16685e+06	 1.10218e+06	 1.16685e+06	 1.10218e+06	 
332.51	 2.95552e+06	 1.93703e+06	 2.13521e+06	 1.10272e+06	 2.13521e+06	 1.10272e+06	 
332.52	 2.3019e+06	 1.93774e+06	 1.1618e+06	 1.10355e+06	 1.1618e+06	 1.10355e+06	 
332.53	 2.95486e+06	 1.93844e+06	 2.13623e+06	 1.10456e+06	 2.13623e+06	 1.10456e+06	 
332.54	 2.3077e+06	 1.93912e+06	 1.15665e+06	 1.10565e+06	 1.15665e+06	 1.10565e+06	 
332.55	 2.95423e+06	 1.9398e+06	 2.13708e+06	 1.10674e+06	 2.13708e+06	 1.10674e+06	 
332.56	 2.31358e+06	 1.94046e+06	 1.15134e+06	 1.10774e+06	 1.15134e+06	 1.10774e+06	 
332.57	 2.95365e+06	 1.94111e+06	 2.13769e+06	 1.10859e+06	 2.13769e+06	 1.10859e+06	 
332.58	 2.31955e+06	 1.94175e+06	 1.14578e+06	 1.10923e+06	 1.14578e+06	 1.10923e+06	 
332.59	 2.95313e+06	 1.94237e+06	 2.13793e+06	 1.10962e+06	 2.13793e+06	 1.10962e+06	 
332.6	 2.32562e+06	 1.94297e+06	 1.13983e+06	 1.10972e+06	 1.13983e+06	 1.10972e+06	 
332.61	 2.95268e+06	 1.94356e+06	 2.13768e+06	 1.10955e+06	 2.13768e+06	 1.10955e+06	 
332.62	 2.33181e+06	 1.94413e+06	 1.13334e+06	 1.10909e+06	 1.13334e+06	 1.10909e+06	 
332.63	 2.95231e+06	 1.94469e+06	 2.13674e+06	 1.10839e+06	 2.13674e+06	 1.10839e+06	 
332.64	 2.3381e+06	 1.94523e+06	 1.12611e+06	 1.10748e+06	 1.12611e+06	 1.10748e+06	 
332.65	 2.95207e+06	 1.94575e+06	 2.13475e+06	 1.10644e+06	 2.13475e+06	 1.10644e+06	 
332.66	 2.3449e+06	 1.94626e+06	 1.11681e+06	 1.10533e+06	 1.11681e+06	 1.10533e+06	 
332.67	 2.95196e+06	 1.94675e+06	 2.1317e+06	 1.10423e+06	 2.1317e+06	 1.10423e+06	 
332.68	 2.35142e+06	 1.94723e+06	 1.10814e+06	 1.10323e+06	 1.10814e+06	 1.10323e+06	 
332.69	 2.95187e+06	 1.9477e+06	 2.12711e+06	 1.10238e+06	 2.12711e+06	 1.10238e+06	 
332.7	 2.35824e+06	 1.94815e+06	 1.09672e+06	 1.10177e+06	 1.09672e+06	 1.10177e+06	 
332.71	 2.95196e+06	 1.94859e+06	 2.12145e+06	 1.10144e+06	 2.12145e+06	 1.10144e+06	 
332.72	 2.36514e+06	 1.94902e+06	 1.08476e+06	 1.10144e+06	 1.08476e+06	 1.10144e+06	 
332.73	 2.95198e+06	 1.94944e+06	 2.11454e+06	 1.10179e+06	 2.11454e+06	 1.10179e+06	 
332.74	 2.37203e+06	 1.94986e+06	 1.07169e+06	 1.1025e+06	 1.07169e+06	 1.1025e+06	 
332.75	 2.95206e+06	 1.95026e+06	 2.1067e+06	 1.10357e+06	 2.1067e+06	 1.10357e+06	 
332.76	 2.37897e+06	 1.95067e+06	 1.05798e+06	 1.10497e+06	 1.05798e+06	 1.10497e+06	 
332.77	 2.95213e+06	 1.95107e+06	 2.09845e+06	 1.10668e+06	 2.09845e+06	 1.10668e+06	 
332.78	 2.38591e+06	 1.95146e+06	 1.0442e+06	 1.10867e+06	 1.0442e+06	 1.10867e+06	 
332.79	 2.95216e+06	 1.95185e+06	 2.0903e+06	 1.1109e+06	 2.0903e+06	 1.1109e+06	 
332.8	 2.39267e+06	 1.95224e+06	 1.03061e+06	 1.11333e+06	 1.03061e+06	 1.11333e+06	 
332.81	 2.95216e+06	 1.95263e+06	 2.08284e+06	 1.11591e+06	 2.08284e+06	 1.11591e+06	 
332.82	 2.39969e+06	 1.95302e+06	 1.01845e+06	 1.11862e+06	 1.01845e+06	 1.11862e+06	 
332.83	 2.95207e+06	 1.9534e+06	 2.07647e+06	 1.12141e+06	 2.07647e+06	 1.12141e+06	 
332.84	 2.40643e+06	 1.95379e+06	 1.00728e+06	 1.12425e+06	 1.00728e+06	 1.12425e+06	 
